,date,teff,ts,ps
0,2021-04-22 00:00:00,258.678514,295.6767511102375,1003.97454764724
1,2021-04-22 03:00:00,258.48587100000003,294.35438858819003,1002.5369880000001
2,2021-04-22 06:00:00,258.23713349999997,293.285439544095,1000.6673676472401
3,2021-04-22 09:00:00,257.94563450000004,292.21783954409494,1001.4764676472399
4,2021-04-22 12:00:00,257.87183600000003,296.544471455905,1002.11946764724
5,2021-04-22 15:00:00,258.13441500000005,304.457501455905,1002.40006764724
6,2021-04-22 18:00:00,258.42405599999995,303.79671269133496,1001.153688
7,2021-04-22 21:00:00,258.60951500000004,297.97877777952505,998.48176764724
8,2021-04-23 00:00:00,258.722936,295.22507291181,1001.4804879999999
9,2021-04-23 03:00:00,258.795135,293.93233158819,1003.64654764724
10,2021-04-23 06:00:00,258.420717,292.24270149999995,1000.718088
11,2021-04-23 09:00:00,258.46999650000004,290.85017177952506,1000.607488
12,2021-04-23 12:00:00,258.6476205,294.930136,1001.85746764724
13,2021-04-23 15:00:00,258.5316955,300.082681220475,1002.4131
14,2021-04-23 18:00:00,258.82243650000004,303.100854103145,1000.2965879999999
15,2021-04-23 21:00:00,259.0488005,297.05410282362004,998.5358
16,2021-04-24 00:00:00,259.08886250000006,295.76362677952505,1001.019288
17,2021-04-24 03:00:00,258.95029050000005,293.504771,998.69726764724
18,2021-04-24 06:00:00,258.3893475,290.86345430866504,999.15376764724
19,2021-04-24 09:00:00,257.9548985,290.975533455905,1002.417388
20,2021-04-24 12:00:00,257.944218,293.0625365,1002.8187879999999
21,2021-04-24 15:00:00,257.9350115,296.2738173677151,1005.58594764724
22,2021-04-24 18:00:00,257.737162,293.06189708819005,1001.42531529448
23,2021-04-24 21:00:00,257.779509,292.60797445590504,1000.275188
24,2021-04-25 00:00:00,257.2469615,292.25216041181,1004.900688
25,2021-04-25 03:00:00,257.1101225,290.41674327952506,1005.0271879999999
26,2021-04-25 06:00:00,256.6671795,289.83454132362,1005.204488
27,2021-04-25 09:00:00,256.51128000000006,289.959196544095,1005.510588
28,2021-04-25 12:00:00,256.5488485,292.252871867715,1008.07714764724
29,2021-04-25 15:00:00,256.5359485,296.09461014723996,1007.3442476472401
30,2021-04-25 18:00:00,256.97492200000005,296.97689308818997,1006.49714764724
31,2021-04-25 21:00:00,257.1313065,294.73260600000003,1006.4220476472401
32,2021-04-26 00:00:00,256.91466500000007,288.5860443602375,1007.4380476472401
33,2021-04-26 03:00:00,256.6276485,287.17289417638,1008.70124764724
34,2021-04-26 06:00:00,256.4651055,285.676001455905,1007.519788
35,2021-04-26 09:00:00,256.2226145,284.809634955905,1007.9774476472401
36,2021-04-26 12:00:00,256.318598,289.316201455905,1010.00294764724
37,2021-04-26 15:00:00,256.5416255,296.89263986771505,1008.829488
38,2021-04-26 18:00:00,256.86018,297.959939867715,1006.1345880000001
39,2021-04-26 21:00:00,256.70742500000006,290.9451054338575,1005.2577000000001
40,2021-04-27 00:00:00,256.583147,286.17083645590503,1008.361288
41,2021-04-27 03:00:00,256.3963635,284.41352163976245,1008.2906879999999
42,2021-04-27 06:00:00,256.43930750000004,283.54180341181,1008.4668879999999
43,2021-04-27 09:00:00,256.36255050000005,282.318633455905,1005.98366764724
44,2021-04-27 12:00:00,256.25065700000005,287.95666991181,1010.5245476472401
45,2021-04-27 15:00:00,256.4578755,296.38583795590506,1009.6138476472402
46,2021-04-27 18:00:00,256.9324165,297.46997291181003,1008.28734764724
47,2021-04-27 21:00:00,257.055439,291.44300450000003,1007.54364764724
48,2021-04-28 00:00:00,256.96358499999997,286.97270491181,1008.0085879999999
49,2021-04-28 03:00:00,256.83661300000006,284.96415566181,1008.7020476472401
50,2021-04-28 06:00:00,256.726849,283.2530015,1006.6505
51,2021-04-28 09:00:00,256.442996,282.88880495590496,1010.16414764724
52,2021-04-28 12:00:00,256.286744,288.59013304409496,1011.1264880000001
53,2021-04-28 15:00:00,256.38914900000003,297.5189665,1010.775288
54,2021-04-28 18:00:00,256.802411,299.36480393385756,1009.56634764724
55,2021-04-28 21:00:00,256.7362525,291.9902665,1009.8546476472402
56,2021-04-29 00:00:00,256.5687175,287.3775928897625,1010.42244764724
57,2021-04-29 03:00:00,256.46490450000005,285.42673991181,1010.6084476472402
58,2021-04-29 06:00:00,256.38595050000004,283.4906365,1011.05554764724
59,2021-04-29 09:00:00,256.102924,282.2080365,1011.40054764724
60,2021-04-29 12:00:00,255.990994,288.708133044095,1012.1078476472401
61,2021-04-29 15:00:00,256.28622,299.783028132285,1012.45044764724
62,2021-04-29 18:00:00,256.667387,300.809466455905,1009.3501476472402
63,2021-04-29 21:00:00,256.86487300000005,292.47606649999994,1010.01594764724
64,2021-04-30 00:00:00,256.87053750000007,286.88703718385756,1010.9429476472401
65,2021-04-30 03:00:00,256.894317,285.15593149999995,1008.8584880000001
66,2021-04-30 06:00:00,256.7166085,284.067795,1006.86626764724
67,2021-04-30 09:00:00,256.50092450000005,284.55329654409496,1008.76414764724
68,2021-04-30 12:00:00,256.55720349999996,291.07249804409497,1008.21936764724
69,2021-04-30 15:00:00,256.82798,300.18733641181007,1008.6770999999999
70,2021-04-30 18:00:00,257.3398125,302.65666799999997,1003.84986764724
71,2021-04-30 21:00:00,257.4606125,295.22330300000004,1003.31516764724
72,2021-05-01 00:00:00,257.4992055,290.96437222795254,1005.958988
73,2021-05-01 03:00:00,257.58289,289.138238,1005.183288
74,2021-05-01 06:00:00,257.33918700000004,287.822303,1004.9905879999999
75,2021-05-01 09:00:00,257.34597850000006,287.91920304409496,1004.6221879999999
76,2021-05-01 12:00:00,257.39774149999994,292.62890791181,1005.81216764724
77,2021-05-01 15:00:00,257.6385445,301.762345867715,1005.0515676472401
78,2021-05-01 18:00:00,257.940649,304.11314586771505,1003.3175880000001
79,2021-05-01 21:00:00,258.15463000000005,296.55690941181007,1002.7912880000001
80,2021-05-02 00:00:00,258.1827915,293.4615581397626,1004.3499999999999
81,2021-05-02 03:00:00,258.402158,291.263462882285,1002.6100676472399
82,2021-05-02 06:00:00,258.37557050000004,290.27633304409494,1002.23376764724
83,2021-05-02 09:00:00,258.56462100000005,290.486668044095,1002.28656764724
84,2021-05-02 12:00:00,258.60642400000006,295.70940295590503,1005.207588
85,2021-05-02 15:00:00,258.8945945,305.71300486771503,1005.120288
86,2021-05-02 18:00:00,259.57196500000003,307.55890145590496,1001.7340879999999
87,2021-05-02 21:00:00,259.816016,300.303841367715,1000.3616999999999
88,2021-05-03 00:00:00,259.9004715,297.16894141180995,1000.12706764724
89,2021-05-03 03:00:00,259.86622100000005,296.06996138976257,1002.8264879999999
90,2021-05-03 06:00:00,259.75641100000007,294.68156808819,1001.5176999999999
91,2021-05-03 09:00:00,259.6167945,293.95627149999996,1002.0824
92,2021-05-03 12:00:00,259.76451000000003,298.87040149999996,1001.25286764724
93,2021-05-03 15:00:00,260.357883,307.9227015,1001.48766764724
94,2021-05-03 18:00:00,261.062518,310.185869955905,997.8302676472399
95,2021-05-03 21:00:00,261.291209,304.992903044095,998.3346999999999
96,2021-05-04 00:00:00,261.203971,298.07821363228504,997.4500676472398
97,2021-05-04 03:00:00,261.10415900000004,296.90973670590495,1000.097088
98,2021-05-04 06:00:00,260.6385675,295.19723308819005,1002.2817476472401
99,2021-05-04 09:00:00,260.27932100000004,296.1040248527599,1000.3935676472399
100,2021-05-04 12:00:00,259.983811,298.7593015,1003.64796764724
101,2021-05-04 15:00:00,260.104646,306.58184436771506,1002.7516676472401
102,2021-05-04 18:00:00,260.44450900000004,305.1686096472401,1001.361688
103,2021-05-04 21:00:00,260.12559200000004,298.3445514708601,1003.33094764724
104,2021-05-05 00:00:00,260.01194050000004,296.89059832362005,1001.82536764724
105,2021-05-05 03:00:00,259.2856165,293.50437208818994,1003.947588
106,2021-05-05 06:00:00,259.19102150000003,291.893788044095,1006.4112476472401
107,2021-05-05 09:00:00,258.6784205,292.08270373543,1006.1013476472399
108,2021-05-05 12:00:00,258.27613949999994,290.69636482362,1010.09814764724
109,2021-05-05 15:00:00,257.800909,286.871061691335,1009.76204764724
110,2021-05-05 18:00:00,257.57508100000007,286.30205800000005,1009.7790476472401
111,2021-05-05 21:00:00,257.2707825,285.687325,1009.39254764724
112,2021-05-06 00:00:00,257.064992,286.0626801838575,1008.7728
113,2021-05-06 03:00:00,256.74525100000005,285.85186495590506,1012.97234764724
114,2021-05-06 06:00:00,256.26041250000003,285.50123641181005,1010.511188
115,2021-05-06 09:00:00,255.6915265,284.78433641181005,1010.4927879999998
116,2021-05-06 12:00:00,255.224891,284.23693149999997,1013.6945476472401
117,2021-05-06 15:00:00,255.14282500000004,285.36379658819004,1014.16724764724
118,2021-05-06 18:00:00,255.0695855,287.56319026457,1014.2388476472402
119,2021-05-06 21:00:00,255.0791075,286.743967,1014.47674764724
120,2021-05-07 00:00:00,255.26537400000007,282.5270510661425,1014.8903476472401
121,2021-05-07 03:00:00,255.269472,281.638945632285,1014.8367476472399
122,2021-05-07 06:00:00,255.39168300000003,280.749765044095,1015.02674764724
123,2021-05-07 09:00:00,255.42549550000004,279.60686995590504,1012.5611879999999
124,2021-05-07 12:00:00,255.38983700000003,285.330498544095,1015.22854764724
125,2021-05-07 15:00:00,255.84144999999998,293.462534955905,1015.1410476472402
126,2021-05-07 18:00:00,256.38349100000005,295.416001455905,1009.5476676472399
127,2021-05-07 21:00:00,256.66312849999997,287.93229954409503,1009.19966764724
128,2021-05-08 00:00:00,256.7588075,283.5218214338575,1012.002088
129,2021-05-08 03:00:00,256.86374450000005,282.06510149999997,1011.975588
130,2021-05-08 06:00:00,256.9857525,281.04760150000004,1011.8228879999999
131,2021-05-08 09:00:00,256.76864950000004,279.939933044095,1011.714088
132,2021-05-08 12:00:00,256.70522850000003,286.76223795590505,1014.1205476472401
133,2021-05-08 15:00:00,257.31742199999997,296.2372329559051,1013.5605476472401
134,2021-05-08 18:00:00,257.6584745,298.20679986771495,1007.57556764724
135,2021-05-08 21:00:00,257.8035545,291.399301,1008.9157476472401
136,2021-05-09 00:00:00,258.15440950000004,289.712892029525,1007.48656764724
137,2021-05-09 03:00:00,258.223613,290.1021435661425,1009.9435879999999
138,2021-05-09 06:00:00,258.18900350000007,289.07758904409496,1007.0792676472399
139,2021-05-09 09:00:00,257.9693295,289.11115749999993,1007.07086764724
140,2021-05-09 12:00:00,258.08436550000005,293.08566649999995,1009.6453879999999
141,2021-05-09 15:00:00,258.3753465,301.39297291181003,1009.4669879999999
142,2021-05-09 18:00:00,258.709152,303.371202955905,1005.736588
143,2021-05-09 21:00:00,258.84415200000007,296.29599804409503,1005.8147879999999
144,2021-05-10 00:00:00,258.9262205,293.35721672795245,1006.088988
145,2021-05-10 03:00:00,258.555596,291.5371640661425,1008.48384764724
146,2021-05-10 06:00:00,258.30390950000003,289.928165,1007.8510476472401
147,2021-05-10 09:00:00,258.11409950000007,288.963231544095,1005.69226764724
148,2021-05-10 12:00:00,257.99081,294.776101455905,1010.54364764724
149,2021-05-10 15:00:00,258.22676400000006,300.87735060314503,1009.8866476472399
150,2021-05-10 18:00:00,258.60885400000006,306.729937955905,1004.1310676472399
151,2021-05-10 21:00:00,258.39221749999996,298.30079317637995,1005.54634764724
152,2021-05-11 00:00:00,257.708433,293.9521987354301,1007.352988
153,2021-05-11 03:00:00,257.38144,291.57493595590495,1007.5594880000001
154,2021-05-11 06:00:00,256.9398465,289.83713486771495,1008.6055203527601
155,2021-05-11 09:00:00,256.7109765,288.2289245881899,1008.91443564724
156,2021-05-11 12:00:00,256.3652345,288.71643108819,1008.938188
157,2021-05-11 15:00:00,256.3063275,289.8136724559051,1011.13014764724
158,2021-05-11 18:00:00,256.178338,288.50418376457003,1007.5639880000001
159,2021-05-11 21:00:00,255.98162100000002,288.47976263228503,1008.9246476472399
160,2021-05-12 00:00:00,255.66054100000002,287.619833,1009.879788
161,2021-05-12 03:00:00,255.5216725,286.8693497279525,1009.000688
162,2021-05-12 06:00:00,255.44134950000003,286.07800141180996,1009.1665879999998
163,2021-05-12 09:00:00,255.32248800000005,285.81564132361996,1009.166288
164,2021-05-12 12:00:00,255.42206150000004,286.68546836771503,1012.43504764724
165,2021-05-12 15:00:00,255.90982800000003,295.0303786913351,1012.6785476472401
166,2021-05-12 18:00:00,256.4590305,296.05180291181,1010.75052035276
167,2021-05-12 21:00:00,256.74139799999995,288.83923295590506,1009.2577476472401
168,2021-05-13 00:00:00,256.78190350000006,284.039969455905,1010.73754764724
169,2021-05-13 03:00:00,256.9254805,282.01165050000003,1012.0471476472401
170,2021-05-13 06:00:00,257.055162,281.16843304409497,1008.13126764724
171,2021-05-13 09:00:00,256.97291800000005,280.142598044095,1011.0516476472401
172,2021-05-13 12:00:00,256.921244,286.4862695,1012.63894764724
173,2021-05-13 15:00:00,257.1693655,296.01283791181,1011.0234879999999
174,2021-05-13 18:00:00,257.43107349999997,297.33433786771496,1008.046288
175,2021-05-13 21:00:00,257.29683950000003,289.88950591181,1007.38204764724
176,2021-05-14 00:00:00,256.9843645,288.41834773543,1009.1615879999999
177,2021-05-14 03:00:00,256.95227,288.483202132285,1008.773788
178,2021-05-14 06:00:00,256.41985450000004,287.17923941181,1008.062688
179,2021-05-14 09:00:00,256.2444,288.5084295881899,1007.574488
180,2021-05-14 12:00:00,256.329445,288.66323191181,1007.80036764724
181,2021-05-14 15:00:00,256.578796,293.68696213228503,1009.704788
182,2021-05-14 18:00:00,256.989535,300.2859382354301,1006.22766764724
183,2021-05-14 21:00:00,257.14923000000005,293.392419779525,1006.3522
184,2021-05-15 00:00:00,257.24237500000004,292.3072805220475,1005.74566764724
185,2021-05-15 03:00:00,257.3494645,288.50085477204743,1008.2026880000001
186,2021-05-15 06:00:00,257.27622600000007,287.155971455905,1006.5790999999999
187,2021-05-15 09:00:00,257.1469275,287.18810645590503,1007.9255476472399
188,2021-05-15 12:00:00,257.14406650000006,291.60653991181,1007.12376764724
189,2021-05-15 15:00:00,257.45165199999997,303.42607491181,1008.0328
190,2021-05-15 18:00:00,257.8847245,304.58681023543005,1005.0974000000001
191,2021-05-15 21:00:00,257.9560285,296.27188660314505,1006.54744764724
192,2021-05-16 00:00:00,257.80172099999993,294.1046963090501,1007.8505476472401
193,2021-05-16 03:00:00,257.5631925,292.24640791928755,1008.88244764724
194,2021-05-16 06:00:00,257.3446515,289.435371455905,1004.68586764724
195,2021-05-16 09:00:00,257.132273,288.37816954409504,1007.32234764724
196,2021-05-16 12:00:00,256.9264245,293.87260299999997,1007.08076764724
197,2021-05-16 15:00:00,257.22439649999995,304.29294819133503,1009.58984764724
198,2021-05-16 18:00:00,257.49689750000005,305.85617941181,1004.574788
199,2021-05-16 21:00:00,257.552242,296.88404291181007,1005.977988
200,2021-05-17 00:00:00,257.2967525,294.03794859566756,1006.628788
201,2021-05-17 03:00:00,256.99956699999996,294.47880113976254,1009.60674764724
202,2021-05-17 06:00:00,256.87485999999996,293.66022164724,1006.8671879999999
203,2021-05-17 09:00:00,256.710665,293.56454873543004,1009.3632476472401
204,2021-05-17 12:00:00,256.553912,295.11668173543006,1009.1734
205,2021-05-17 15:00:00,256.66911550000003,298.01850385276,1010.6539476472401
206,2021-05-17 18:00:00,256.91995549999996,302.65431369133495,1006.9266476472401
207,2021-05-17 21:00:00,256.91044850000003,296.1297729559051,1006.0336
208,2021-05-18 00:00:00,256.8204329999999,293.05714368385753,1009.9438476472401
209,2021-05-18 03:00:00,256.79275150000007,290.759706455905,1009.35754764724
210,2021-05-18 06:00:00,256.685627,289.72677300000004,1008.92514764724
211,2021-05-18 09:00:00,256.73138100000006,288.58606958818996,1006.7119879999998
212,2021-05-18 12:00:00,256.598203,292.86453800000004,1010.19134764724
213,2021-05-18 15:00:00,257.0558065,301.00194136771506,1008.624688
214,2021-05-18 18:00:00,257.68219700000003,302.862506367715,1002.99016764724
215,2021-05-18 21:00:00,257.93559550000003,295.90714291181007,1004.75924764724
216,2021-05-19 00:00:00,257.9491575,292.37015700000006,1003.60726764724
217,2021-05-19 03:00:00,257.962246,291.05637450000006,1005.781088
218,2021-05-19 06:00:00,258.028187,289.7444745,1002.57976764724
219,2021-05-19 09:00:00,257.8982475,289.19277300000005,1001.56096764724
220,2021-05-19 12:00:00,257.97402850000003,293.865074867715,1005.90174764724
221,2021-05-19 15:00:00,258.36206250000004,304.54357636771505,1004.6811476472401
222,2021-05-19 18:00:00,258.96211700000003,307.44830832362004,998.19866764724
223,2021-05-19 21:00:00,259.12029750000005,300.450746367715,997.1168676472398
224,2021-05-20 00:00:00,258.92157050000003,295.4093865220475,1000.6561999999999
225,2021-05-20 03:00:00,258.7539175,293.22590495590504,1001.467188
226,2021-05-20 06:00:00,258.748143,292.4856350440949,997.8314676472401
227,2021-05-20 09:00:00,258.4947285,295.60454608819,999.654088
228,2021-05-20 12:00:00,258.605206,295.04719958819004,1000.0539676472399
229,2021-05-20 15:00:00,258.83173650000003,303.7623433236201,998.98756764724
230,2021-05-20 18:00:00,259.44385850000003,307.278574455905,996.4138879999998
231,2021-05-20 21:00:00,259.710623,302.422679044095,995.291988
232,2021-05-21 00:00:00,259.48987400000004,300.263816205905,996.10236764724
233,2021-05-21 03:00:00,259.47546,300.14687694133505,995.3847676472401
234,2021-05-21 06:00:00,258.9537865,296.5168457795251,995.8912
235,2021-05-21 09:00:00,258.85462900000005,300.17364822047506,996.1995999999999
236,2021-05-21 12:00:00,258.7362005,299.69463872047504,997.2370000000001
237,2021-05-21 15:00:00,259.0189735,306.48398482362,993.88506764724
238,2021-05-21 18:00:00,258.94912750000003,301.5034713236201,992.4263999999998
239,2021-05-21 21:00:00,258.65538300000003,301.55897267638,994.94314764724
240,2021-05-22 00:00:00,258.00826850000004,296.54095292638,996.70974764724
241,2021-05-22 03:00:00,257.12479350000007,292.68242686771504,1000.1067356472402
242,2021-05-22 06:00:00,256.285851,290.19286945590505,1002.4085476472401
243,2021-05-22 09:00:00,256.05436100000003,289.545199544095,1002.78124764724
244,2021-05-22 12:00:00,255.428431,291.15374782362005,1006.8379476472401
245,2021-05-22 15:00:00,255.2776545,296.37630604409503,1006.22944764724
246,2021-05-22 18:00:00,255.82869350000007,295.3144743236201,1003.4414879999999
247,2021-05-22 21:00:00,255.70946600000008,291.81678764724006,1003.1084880000001
248,2021-05-23 00:00:00,255.6478865,285.904496970475,1006.8717879999999
249,2021-05-23 03:00:00,255.1773865,284.6442894779525,1008.75024764724
250,2021-05-23 06:00:00,255.24873649999998,284.83911158819006,1008.6592476472401
251,2021-05-23 09:00:00,255.18886150000003,281.16678885275996,1007.7645
252,2021-05-23 12:00:00,255.012802,286.315102955905,1012.49304764724
253,2021-05-23 15:00:00,255.19507800000002,294.82650641181004,1012.08814764724
254,2021-05-23 18:00:00,255.63600450000004,297.05823991181006,1007.6203
255,2021-05-23 21:00:00,255.88164899999998,288.77083495590495,1007.7781
256,2021-05-24 00:00:00,255.89713400000002,283.7016195220475,1010.3256880000001
257,2021-05-24 03:00:00,255.586707,281.35425375,1012.7681476472401
258,2021-05-24 06:00:00,255.63652249999998,280.24309958819,1013.1738476472401
259,2021-05-24 09:00:00,255.7139595,279.2642015,1011.059688
260,2021-05-24 12:00:00,255.891558,285.632766544095,1014.1919476472399
261,2021-05-24 15:00:00,256.492164,295.5491985,1009.1464676472401
262,2021-05-24 18:00:00,256.993942,297.91120186771496,1005.79656764724
263,2021-05-24 21:00:00,257.247326,288.227236455905,1006.9358
264,2021-05-25 00:00:00,257.335945,285.55784141181005,1009.345288
265,2021-05-25 03:00:00,257.21439050000004,283.06213454409504,1008.944088
266,2021-05-25 06:00:00,257.16818699999993,282.634469544095,1006.70526764724
267,2021-05-25 09:00:00,257.2385795,281.633234544095,1008.68324764724
268,2021-05-25 12:00:00,257.058007,287.519736044095,1008.19496764724
269,2021-05-25 15:00:00,257.35077,296.98779758819006,1008.3603676472399
270,2021-05-25 18:00:00,257.35037950000003,294.343992279525,1007.966188
271,2021-05-25 21:00:00,257.367007,291.4604964999999,1005.69076764724
272,2021-05-26 00:00:00,257.54267,291.7285475,1009.055088
273,2021-05-26 03:00:00,257.477391,291.357136044095,1008.8677879999999
274,2021-05-26 06:00:00,257.6116595,291.226734544095,1008.06634764724
275,2021-05-26 09:00:00,257.727837,290.745234544095,1008.30224764724
276,2021-05-26 12:00:00,257.74314050000004,293.02451132362,1008.8710476472401
277,2021-05-26 15:00:00,257.9184255,299.892527,1009.14164764724
278,2021-05-26 18:00:00,258.3995505,303.916206,1006.24444764724
279,2021-05-26 21:00:00,258.41076499999997,294.37324091181006,1004.564088
280,2021-05-27 00:00:00,258.3472305,292.84530941181,1005.768188
281,2021-05-27 03:00:00,258.2276105,291.335275955905,1006.6090879999999
282,2021-05-27 06:00:00,258.41888700000004,292.781545279525,1006.10704764724
283,2021-05-27 09:00:00,258.46338049999997,290.65868655905007,1002.41886764724
284,2021-05-27 12:00:00,258.502106,295.27494482362005,1005.4944879999999
285,2021-05-27 15:00:00,258.7338575,302.86981541181007,1004.27154764724
286,2021-05-27 18:00:00,259.025039,303.37132655905003,1001.2292476472401
287,2021-05-27 21:00:00,259.21712,297.65548469133506,998.6171879999999
288,2021-05-28 00:00:00,259.180923,295.857272544095,998.2868879999999
289,2021-05-28 03:00:00,259.1572,296.49944636771505,997.7399879999999
290,2021-05-28 06:00:00,259.322895,297.22215132362004,994.22396764724
291,2021-05-28 09:00:00,259.449693,298.847835720475,994.0118
292,2021-05-28 12:00:00,259.383518,300.314536455905,995.262888
293,2021-05-28 15:00:00,259.547923,305.8094452354301,996.4007476472401
294,2021-05-28 18:00:00,259.91722350000003,308.545884103145,990.5879
295,2021-05-28 21:00:00,259.57171600000004,301.2449077795251,991.931488
296,2021-05-29 00:00:00,259.318264,298.1124064925225,992.5512676472399
297,2021-05-29 03:00:00,259.0125875,292.87713649999995,996.8576476472399
298,2021-05-29 06:00:00,258.7383795,291.632633044095,995.5947
299,2021-05-29 09:00:00,258.24076700000006,291.27169958818996,996.8521880000001
300,2021-05-29 12:00:00,257.674859,294.0864956763801,1002.21954764724
301,2021-05-29 15:00:00,257.6027835,303.77631391181006,1000.1427676472399
302,2021-05-29 18:00:00,257.2877685,298.5797980590502,1003.822268
303,2021-05-29 21:00:00,256.85122850000005,294.004822720475,1004.0151476472402
304,2021-05-30 00:00:00,256.781307,293.62044080157256,1004.380488
305,2021-05-30 03:00:00,256.641973,291.84763300000003,1005.37434764724
306,2021-05-30 06:00:00,256.11388600000004,290.53301091181004,1006.180488
307,2021-05-30 09:00:00,255.74763850000002,289.92144482362005,1007.43694764724
308,2021-05-30 12:00:00,255.43874700000003,289.72351819133496,1010.6282476472402
309,2021-05-30 15:00:00,255.76618300000004,296.82640986771503,1010.1166476472399
310,2021-05-30 18:00:00,255.80428799999999,298.53467782362003,1007.5712879999999
311,2021-05-30 21:00:00,255.69200250000003,292.29900745590504,1007.4381879999999
312,2021-05-31 00:00:00,255.396551,290.2755066102375,1010.6938476472401
